@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_VAR_on_ACC_X numeric
@attribute F6_VAR_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_ACC_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_ACC_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_ACC_V numeric
@attribute class {Jaz, Mami, Mirovanje, Sestra, Vati}

@data
-0.998047, -0.0753784, 0.0827026, 1.13086, 0.181641, 0.184448, 0.103455, 0.203125, -2.52539, -0.910645, -0.486816, 0.348145, -0.260986, 0.959961, 0.996582, 2.70508, Sestra
-0.972168, -0.0769043, 0.0808105, 1.13965, 0.170898, 0.2854, 0.10199, 0.214844, -2.33398, -1.11719, -0.570801, 0.443604, -0.403809, 1.70508, 0.955566, 2.79102, Sestra
-1.00391, -0.0854492, 0.0935059, 1.14648, 0.1875, 0.193237, 0.144409, 0.238281, -2.41406, -0.883789, -0.976563, 0.530273, -0.332764, 1.27246, 1.31738, 2.72852, Sestra
-1.01465, -0.107239, 0.0587463, 1.14746, 0.265625, 0.144287, 0.180176, 0.322266, -2.50781, -0.98584, -0.700684, 0.35376, -0.268799, 0.633789, 2.57617, 3.36328, Sestra
-1.02051, -0.0570068, 0.0228271, 1.16895, 0.142578, 0.158569, 0.169434, 0.145508, -2.07422, -0.868652, -0.818848, 0.605469, -0.467773, 0.725586, 1.0957, 2.39648, Sestra
-0.969727, -0.0886841, 0.0986938, 1.08105, 0.183594, 0.138428, 0.105896, 0.213867, -2.31055, -0.822754, -1.06152, 0.399414, -0.153931, 1.12207, 1.1084, 2.56836, Sestra
-1.01953, -0.0944824, 0.0838623, 1.125, 0.169922, 0.120239, 0.133423, 0.213867, -2.32227, -0.725586, -0.679688, 0.436279, -0.355957, 0.806641, 1.5791, 2.85742, Sestra
-1.00879, -0.117554, 0.000720978, 1.25195, 0.202148, 0.314697, 0.224609, 0.209961, -2.55273, -1.22461, -0.689941, 0.493896, -0.381836, 1.19141, 1.26563, 2.73047, Sestra
-1.0127, -0.13855, 0.0406189, 1.11914, 0.108398, 0.134521, 0.098938, 0.135742, -2.11523, -0.895996, -0.695801, 0.397949, -0.396973, 0.736816, 1.05176, 2.16211, Sestra
-1.00391, -0.0386047, 0.0610046, 1.09473, 0.157227, 0.0949707, 0.114929, 0.182617, -2.08398, -0.716797, -0.578613, 0.538086, -0.454834, 0.59375, 1.30566, 2.41406, Sestra
-1.01172, -0.0855103, 0.0690918, 1.11816, 0.167969, 0.119141, 0.11377, 0.192383, -2.2832, -0.751953, -0.628906, 0.381348, -0.35376, 0.905762, 1.1123, 2.46289, Sestra
-0.990723, -0.132568, 0.0827026, 1.22168, 0.301758, 0.299316, 0.131592, 0.254883, -2.77734, -0.901855, -0.815918, 0.461426, -0.130981, 1.31055, 1.18359, 3.05078, Sestra
-1.00488, -0.0936279, 0.103027, 1.16211, 0.137695, 0.222168, 0.149902, 0.1875, -2.07227, -1.05273, -0.825684, 0.325928, -0.274902, 1.42676, 1.36719, 2.47852, Sestra
-1.00781, -0.0947266, 0.0997314, 1.13379, 0.161133, 0.158203, 0.155884, 0.22168, -2.32031, -1.24609, -0.755859, 0.457764, -0.392822, 0.993652, 1.33984, 2.57227, Sestra
-1.05566, -0.0831299, 0.039093, 1.14453, 0.24707, 0.0810547, 0.120911, 0.263672, -2.59961, -0.94873, -0.616699, 0.517578, -0.380859, 0.603516, 1.32813, 2.68164, Sestra
-1.04883, -0.127197, -0.0780029, 1.24316, 0.113281, 0.261719, 0.184814, 0.135742, -2.16406, -1.43359, -0.958984, 0.419678, -0.336914, 0.958984, 1.41113, 2.49023, Sestra
-0.995605, -0.0671997, 0.0814819, 1.09277, 0.177734, 0.13501, 0.0982666, 0.21875, -2.20898, -0.944824, -0.474854, 0.33667, -0.331787, 0.949707, 0.975586, 2.52539, Sestra
-1.00293, -0.0630493, 0.0963745, 1.15234, 0.192383, 0.188965, 0.164307, 0.235352, -2.46094, -0.98584, -0.623535, 0.459473, -0.298828, 1.35742, 1.35645, 2.55078, Sestra
-0.978516, -0.0621643, 0.0479126, 1.03223, 0.0708008, 0.0560303, 0.0486755, 0.0732422, -1.95703, -0.71582, -0.420898, 0.54834, -0.4729, 0.585938, 0.842773, 2.04492, Sestra
-0.984375, -0.111816, 0.0610657, 0.992676, 0, 0.0001297, 0.000204086, 0, -0.998535, -0.125977, 0.0019989, 0.978027, -0.969727, -0.0839844, 0.0759888, 1.00488, Sestra
-0.974609, -0.0978394, -0.130981, 0.991699, 0, 0.00138092, 0.00120544, 0, -0.998535, -0.197998, -0.203979, 0.96582, -0.935547, -0.0379944, -0.0749512, 1.0127, Vati
-0.960938, -0.132568, -0.0906372, 0.990723, 0.0166016, 0.0151367, 0.0183563, 0.0180664, -1.1582, -0.402832, -0.540527, 0.632813, -0.611816, 0.131958, 0.35498, 1.2627, Vati
-1.04297, -0.175415, -0.0515137, 1.13867, 0.0273438, 0.120605, 0.101257, 0.0732422, -1.48145, -1.52051, -0.862793, 0.802734, -0.75, 0.589844, 1.00488, 2.17188, Vati
-0.972656, -0.204712, -0.0227814, 1.0752, 0.0410156, 0.137329, 0.0987549, 0.112305, -1.53906, -1.58496, -0.424805, 0.689453, -0.606934, 0.612793, 1.42188, 2.34375, Vati
-0.977539, -0.0996094, -0.0707397, 1.04492, 0.0307617, 0.083252, 0.0744629, 0.0654297, -1.46387, -1.39258, -0.57666, 0.683105, -0.671875, 0.48584, 1.17773, 2.06836, Vati
-1.00098, -0.162598, -0.0366821, 1.09863, 0.0390625, 0.148315, 0.0899048, 0.101563, -1.59863, -1.77832, -0.696777, 0.683105, -0.637695, 0.458984, 1.13184, 2.39453, Vati
-0.998535, -0.182983, -0.0130157, 1.07715, 0.0332031, 0.102539, 0.0820313, 0.0869141, -1.53516, -1.58105, -0.671875, 0.671387, -0.641602, 0.276855, 1.32324, 2.32422, Vati
-0.963379, -0.145142, -0.0795898, 1.00781, 0.015625, 0.0350952, 0.0263214, 0.0146484, -1.25293, -0.577637, -0.541992, 0.710449, -0.692871, 0.419922, 0.290771, 1.26367, Vati
-1.02441, -0.182495, -0.045929, 1.10352, 0.015625, 0.0895996, 0.0739746, 0.0488281, -1.37695, -1.20313, -0.645996, 0.722656, -0.708984, 0.535645, 1.14551, 1.90137, Vati
-0.961914, -0.132935, -0.0841675, 1.0166, 0.0234375, 0.0390625, 0.0470276, 0.0234375, -1.32227, -0.773926, -0.61084, 0.786621, -0.577637, 0.285889, 0.648926, 1.52832, Vati
-0.996582, -0.161133, -0.0460815, 1.07324, 0.03125, 0.0910645, 0.0650024, 0.0556641, -1.5293, -1.36914, -0.467773, 0.713867, -0.69873, 0.329834, 1.0918, 1.98633, Vati
-0.988281, -0.220581, -0.0681152, 1.05469, 0.0166016, 0.0518188, 0.0439758, 0.0263672, -1.28613, -0.906738, -0.587891, 0.816406, -0.745605, 0.0999756, 0.410889, 1.50293, Vati
-0.978516, -0.112793, -0.0632324, 1.03516, 0.0170898, 0.0574646, 0.0518188, 0.0302734, -1.47949, -0.512695, -0.517578, 0.708984, -0.677734, 0.755859, 1.13379, 1.9248, Vati
-1.02734, -0.166504, -0.0329285, 1.11621, 0.0244141, 0.112061, 0.092041, 0.0683594, -1.43457, -1.55664, -0.728516, 0.716797, -0.682617, 0.501953, 1.1875, 2.11523, Vati
-0.947754, -0.147339, -0.0510254, 1.00195, 0.0185547, 0.0595398, 0.043457, 0.0390625, -1.50586, -1.06641, -0.286865, 0.725098, -0.71875, 0.311768, 0.996582, 1.76172, Vati
-0.992676, -0.133423, -0.0107651, 1.04688, 0.0351563, 0.0445557, 0.0622559, 0.0478516, -1.63281, -0.881836, -0.507813, 0.713867, -0.710938, 0.237915, 0.710938, 1.6709, Vati
-0.980469, -0.203491, 0.000131488, 1.04688, 0.0249023, 0.0796509, 0.0488892, 0.0625, -1.4043, -1.45215, -0.246948, 0.67627, -0.654785, 0.174927, 1.05762, 1.99512, Vati
-1.01563, -0.10498, -0.0930786, 1.05371, 0.0224609, 0.0344849, 0.0262146, 0.0244141, -1.59375, -0.433838, -0.422852, 0.831055, -0.792969, 0.410889, 0.458984, 1.62207, Vati
-0.969727, -0.180054, -0.045105, 1.03809, 0.0234375, 0.0904541, 0.052887, 0.0634766, -1.39258, -1.38477, -0.412842, 0.640137, -0.636719, 0.548828, 0.888672, 2.00195, Vati
-0.97998, -0.129761, -0.0397339, 1.04395, 0.0322266, 0.0695801, 0.06073, 0.0498047, -1.41406, -1.16016, -0.608887, 0.729004, -0.714844, 0.50293, 0.94873, 1.78906, Vati
-0.99707, -0.192871, -0.00481415, 1.06836, 0.0283203, 0.0403748, 0.088562, 0.0498047, -1.38965, -0.821777, -0.763672, 0.737305, -0.728516, 0.57959, 1.06543, 1.75293, Vati
-0.970703, -0.228516, -0.0994873, 1.02734, 0.00927734, 0.0271301, 0.0311279, 0.015625, -1.34277, -0.649902, -0.61084, 0.810547, -0.756836, 0.000999451, 0.267822, 1.47656, Vati
-1.00781, -0.167114, -0.0827637, 1.06055, 0.00195313, 0.0412903, 0.0453491, 0.0146484, -1.25098, -0.537598, -0.709961, 0.910645, -0.842773, 0.460938, 0.644531, 1.48145, Vati
-0.968262, -0.101257, -0.0645752, 1.04102, 0.0209961, 0.0828247, 0.0758667, 0.0478516, -1.34082, -1.13379, -0.659668, 0.720215, -0.70752, 0.744629, 0.834961, 1.84375, Vati
-0.994141, -0.150757, -0.0131836, 1.1084, 0.0390625, 0.178101, 0.112122, 0.119141, -1.59473, -1.90234, -0.833984, 0.626953, -0.602539, 1.11328, 1.07617, 2.5625, Vati
-0.998535, -0.154053, 0.00414276, 1.07617, 0.0322266, 0.107239, 0.0796509, 0.0830078, -1.41797, -1.55957, -0.561523, 0.682129, -0.670898, 0.256836, 1.28027, 2.19727, Vati
-0.967285, -0.138916, -0.0969849, 1.00586, 0.0146484, 0.0277252, 0.0235291, 0.0166016, -1.24805, -0.542969, -0.634766, 0.718262, -0.705566, 0.0969849, 0.310791, 1.28125, Vati
-1.01758, -0.193359, -0.00553894, 1.09766, 0.0185547, 0.062561, 0.0802612, 0.0253906, -1.38379, -0.978516, -0.598633, 0.780762, -0.776855, 0.747559, 1.07813, 1.82617, Vati
-0.953125, -0.148804, -0.0569763, 1.0166, 0.050293, 0.0404358, 0.0772095, 0.0673828, -2.07031, -0.841797, -0.581543, 0.707031, -0.542969, 0.146973, 1.47363, 2.09766, Vati
-1.00391, -0.135254, -0.0379639, 1.06641, 0.03125, 0.0795288, 0.0578613, 0.0585938, -1.36133, -1.16797, -0.458984, 0.689453, -0.677734, 0.401855, 0.918945, 1.87988, Vati
-0.984863, -0.181641, 0.00753784, 1.05273, 0.0209961, 0.0765991, 0.0692749, 0.0673828, -1.45215, -1.49219, -0.58252, 0.684082, -0.681641, 0.147949, 1.1084, 1.99609, Vati
-1.01465, -0.0947876, -0.0806274, 1.04883, 0.0136719, 0.0353088, 0.0255127, 0.0185547, -1.55371, -0.463867, -0.439941, 0.766602, -0.680664, 0.464844, 0.35376, 1.57324, Vati
-0.970703, -0.173584, -0.0414429, 1.03027, 0.0239258, 0.0783691, 0.0320435, 0.046875, -1.51172, -1.27148, -0.406982, 0.729004, -0.70752, 0.396973, 0.769531, 1.73438, Vati
-0.968262, -0.139771, -0.00411224, 1.02539, 0.03125, 0.0718384, 0.0503235, 0.0556641, -1.375, -1.12207, -0.513672, 0.59668, -0.592773, 0.49292, 0.563965, 1.66797, Vati
-1.00488, -0.138062, 0.00473404, 1.07617, 0.0292969, 0.0880737, 0.0552979, 0.0429688, -1.47949, -1.0498, -0.543945, 0.709473, -0.703613, 0.435791, 0.666992, 1.58594, Vati
-0.956055, -0.139771, -0.0706787, 0.998047, 0.0307617, 0.0239258, 0.0296478, 0.0244141, -1.39453, -0.406982, -0.509766, 0.634766, -0.609863, 0.17395, 0.359863, 1.48828, Vati
-1.03516, -0.180664, -0.0188293, 1.125, 0.0244141, 0.113342, 0.097168, 0.0732422, -1.50391, -1.69531, -0.668945, 0.840332, -0.811523, 0.35498, 1.12891, 2.37109, Vati
-0.953613, -0.135986, -0.00437164, 1.0625, 0.0385742, 0.125732, 0.174316, 0.135742, -1.54297, -1.68359, -0.96582, 0.631836, -0.612793, 1.13184, 2.18359, 2.88477, Vati
-1.00391, -0.144287, -0.059906, 1.07129, 0.03125, 0.0750732, 0.0675049, 0.0546875, -1.44922, -1.24707, -0.517578, 0.72998, -0.712891, 0.285889, 0.995605, 1.88867, Vati
-0.990723, -0.156982, -0.0248566, 1.05762, 0.0292969, 0.0738525, 0.0603943, 0.0517578, -1.47656, -1.25684, -0.617676, 0.711914, -0.710938, 0.317871, 0.626953, 1.79688, Vati
-0.97998, -0.0818481, -0.0789185, 1.01465, 0.0249023, 0.0363464, 0.0228119, 0.0273438, -1.52734, -0.476807, -0.394775, 0.666016, -0.665527, 0.330811, 0.223999, 1.5332, Vati
-0.992188, -0.20459, 0.00892639, 1.05469, 0.0151367, 0.0610962, 0.0463257, 0.0371094, -1.51758, -1.0957, -0.396973, 0.678223, -0.670898, 0.422852, 0.753906, 1.78418, Vati
-0.971191, -0.11792, -0.030838, 1.04883, 0.0361328, 0.104675, 0.0824585, 0.0810547, -1.46973, -1.57617, -0.403809, 0.702637, -0.690918, 0.457764, 1.15332, 2.15234, Vati
-1.00391, -0.137939, -0.00774765, 1.06641, 0.0234375, 0.0670776, 0.0654297, 0.0478516, -1.37891, -1.08496, -0.584961, 0.71582, -0.700684, 0.277832, 0.935547, 1.75977, Vati
-0.954102, -0.174194, -0.0836792, 0.994629, 0.019043, 0.0206146, 0.0276642, 0.0263672, -1.21777, -0.547852, -0.57373, 0.69873, -0.675781, 0.161987, 0.387939, 1.33887, Vati
-1.03516, -0.212646, -0.0119476, 1.12207, 0.0234375, 0.0794678, 0.107239, 0.0673828, -1.46094, -1.30762, -0.686523, 0.828125, -0.779785, 0.544922, 1.19531, 2.09961, Vati
-0.959473, -0.114441, -0.0108109, 1.04199, 0.0258789, 0.100281, 0.0963745, 0.0722656, -1.4375, -1.34766, -0.564941, 0.706543, -0.693848, 0.83252, 1.01465, 1.97852, Vati
-1.00293, -0.141602, -0.0265503, 1.07715, 0.0195313, 0.095459, 0.0795288, 0.0625, -1.36328, -1.3457, -0.691895, 0.731445, -0.700684, 0.301758, 1.12793, 2.00195, Vati
-0.982422, -0.179321, -0.0170135, 1.04297, 0.0136719, 0.0666504, 0.0395508, 0.03125, -1.22168, -1.01172, -0.585938, 0.730469, -0.70752, 0.198975, 0.549805, 1.49805, Vati
-1.01465, -0.0666504, -0.105347, 1.06055, 0.0166016, 0.0490112, 0.0290375, 0.0146484, -1.43457, -0.406982, -0.369873, 0.901367, -0.859863, 0.736816, 0.871582, 1.69922, Vati
-0.954102, -0.140869, -0.0306244, 1.00586, 0.0126953, 0.0341187, 0.040802, 0.0078125, -1.35059, -0.543945, -0.399902, 0.808105, -0.801758, 0.335938, 0.555664, 1.41016, Vati
-0.988281, -0.143921, 0.0114059, 1.04004, 0.0219727, 0.0623779, 0.0428772, 0.0410156, -1.35254, -1.03711, -0.395996, 0.687012, -0.671875, 0.444824, 0.659668, 1.67773, Vati
-0.987305, -0.188477, -0.00801086, 1.06445, 0.0302734, 0.09021, 0.0836182, 0.078125, -1.46973, -1.52441, -0.685547, 0.672852, -0.643555, 0.182983, 1.03516, 2.13477, Vati
-0.997559, -0.130615, -0.0834351, 1.04102, 0.0146484, 0.0314636, 0.0357666, 0.0146484, -1.37207, -0.518555, -0.714844, 0.756836, -0.751953, 0.358887, 0.476807, 1.4248, Vati
-0.986816, -0.16748, -0.0384521, 1.04883, 0.0249023, 0.0804443, 0.0437317, 0.0556641, -1.58887, -1.26563, -0.302979, 0.751465, -0.737793, 0.343994, 0.901855, 1.80469, Vati
-0.97168, -0.126587, -0.0328369, 1.03711, 0.0371094, 0.0662231, 0.0742188, 0.0634766, -1.40918, -1.16406, -0.589844, 0.704102, -0.674805, 0.447998, 1.07715, 1.91699, Vati
-1.01563, -0.16748, -0.0285645, 1.1084, 0.03125, 0.11676, 0.0944824, 0.0742188, -1.43457, -1.54785, -0.726563, 0.71875, -0.693848, 0.443848, 1.12207, 2.0957, Vati
-0.957031, -0.151611, -0.0697632, 0.992188, 0.0166016, 0.0210876, 0.0269928, 0.0234375, -1.28711, -0.432861, -0.633789, 0.70459, -0.693848, 0.115967, 0.433838, 1.43555, Vati
-1.0293, -0.200439, -0.0242767, 1.10352, 0.00488281, 0.074707, 0.0829468, 0.0498047, -1.41016, -1.38184, -0.563965, 0.758301, -0.724609, 0.432861, 0.986816, 1.92676, Vati
-0.959473, -0.133545, -0.059906, 1.02441, 0.015625, 0.0617065, 0.0646362, 0.0341797, -1.41504, -0.888672, -0.676758, 0.744629, -0.727539, 0.765625, 1.12988, 1.82715, Vati
-1.01074, -0.0997925, -0.0483704, 1.08496, 0.0332031, 0.0912476, 0.067749, 0.0527344, -1.7666, -0.849609, -0.650879, 0.729004, -0.716797, 0.455811, 1.28223, 2.15234, Vati
-0.927734, -0.240356, 0.0734253, 1.02051, 0.110352, 0.0333557, 0.0579529, 0.0830078, -1.64648, -0.705566, -0.335938, 0.387451, -0.230957, 0.36792, 0.743652, 1.68652, Vati
-0.900879, -0.309082, 0.247681, 1.07715, 0.0649414, 0.055603, 0.109436, 0.0410156, -1.45313, -0.912598, -0.248901, 0.788574, -0.368896, 0.197998, 1.26367, 1.65527, Vati
-0.935547, -0.258057, 0.0758667, 1.04102, 0.192871, 0.127686, 0.0570374, 0.239258, -3.16992, -1.3877, -0.311768, 0.228516, -0.144897, 0.258789, 0.921875, 3.36133, Vati
-0.946289, -0.186401, -0.0612488, 1, 0.0966797, 0.0336609, 0.0327148, 0.0976563, -1.61035, -0.746582, -0.424805, 0.29834, -0.287842, 0.0839844, 0.356934, 1.61914, Vati
-1.06152, -0.184937, 0.0476074, 1.125, 0.171875, 0.0470886, 0.0743408, 0.192383, -3.26172, -0.880859, -0.344971, 0.404785, -0.308838, 0.194946, 1.52441, 3.36523, Vati
-0.855469, -0.246582, 0.117859, 0.945801, 0.0786133, 0.0636597, 0.0379028, 0.0922852, -1.91504, -1.1543, -0.196899, 0.401855, -0.391846, 0.0849609, 0.580566, 2.125, Vati
-0.949219, -0.229736, 0.110535, 1.06055, 0.131348, 0.0643921, 0.0995483, 0.136719, -2.15625, -1.26465, -0.435791, 0.544434, -0.457764, 0.257813, 1.09863, 2.67188, Vati
-1.02051, -0.191528, 0.0840454, 1.09766, 0.0537109, 0.0411377, 0.0758057, 0.046875, -1.4707, -0.620605, -0.400879, 0.652832, -0.450928, 0.356934, 1.09863, 1.49609, Vati
-0.893555, -0.167114, 0.0293274, 0.947754, 0.202637, 0.0533752, 0.0523987, 0.238281, -3.45508, -1.05859, -0.376953, 0.280518, -0.279785, 0.143921, 0.928711, 3.60352, Vati
-1.0127, -0.202637, 0.0953979, 1.0791, 0.257813, 0.0466309, 0.0678101, 0.28125, -3.72656, -1.1709, -0.523926, 0.243164, -0.202881, 0.197998, 1.65039, 3.85547, Vati
-1.00586, -0.140503, -0.0100555, 1.04199, 0.0546875, 0.0343323, 0.0164337, 0.0488281, -1.60938, -0.518555, -0.343994, 0.44165, -0.440918, 0.171997, 0.310791, 1.6416, Vati
-0.857422, -0.240845, 0.09552, 0.96582, 0.0395508, 0.0827637, 0.0716553, 0.0625, -1.30762, -1.3584, -0.323975, 0.352783, -0.35083, 0.244995, 1.07813, 1.87305, Vati
-1.01953, -0.0889893, -0.0295258, 1.12012, 0.046875, 0.166748, 0.112488, 0.12207, -1.74609, -1.85742, -0.62793, 0.595215, -0.566895, 0.97168, 1.09082, 2.625, Vati
-1.0166, -0.108093, -0.0308685, 1.14551, 0.0429688, 0.224609, 0.12854, 0.12793, -1.74219, -1.98047, -0.751953, 0.654297, -0.569824, 0.98584, 1.27344, 2.5, Vati
-0.969727, -0.128052, -0.0531006, 1.02637, 0.0341797, 0.0438232, 0.0618286, 0.0488281, -1.62793, -0.619629, -0.643555, 0.630859, -0.59668, 0.226929, 0.977539, 1.92969, Vati
-1.02832, -0.165771, -0.0615845, 1.11523, 0.0244141, 0.13855, 0.0687866, 0.0761719, -1.6377, -1.86133, -0.623535, 0.788574, -0.669922, 0.511719, 1.22168, 2.32422, Vati
-0.958984, -0.113342, -0.0528259, 1.02344, 0.0307617, 0.0913086, 0.0635376, 0.0712891, -1.57227, -1.42773, -0.477783, 0.68457, -0.647949, 0.483887, 0.947754, 2.01953, Vati
-0.998535, -0.10321, 0.00923157, 1.06934, 0.0458984, 0.0687256, 0.0831909, 0.0625, -1.73633, -0.852539, -0.493896, 0.677246, -0.663574, 0.775879, 0.855957, 1.76953, Vati
-0.992188, -0.181152, -0.00453186, 1.09277, 0.0419922, 0.172607, 0.0878906, 0.125, -1.65723, -2.10547, -0.645996, 0.632813, -0.588867, 0.236938, 1.13184, 2.66211, Vati
-1.01855, -0.0733032, -0.100342, 1.07031, 0.0166016, 0.0560303, 0.0372009, 0.0146484, -1.4082, -0.419922, -0.695801, 0.835449, -0.808594, 0.844727, 0.451904, 1.48145, Vati
-0.980469, -0.124146, -0.0644531, 1.06543, 0.03125, 0.157471, 0.0783691, 0.117188, -1.58789, -1.97949, -0.626953, 0.631348, -0.594727, 0.538574, 1.16992, 2.38672, Vati
-0.993164, -0.0632935, -0.0471497, 1.05859, 0.0371094, 0.10022, 0.0650635, 0.0722656, -1.43555, -1.52539, -0.444824, 0.65918, -0.642578, 0.429932, 0.841797, 2.04688, Vati
-1.00098, -0.142822, -0.0213318, 1.06348, 0.0390625, 0.0848999, 0.065979, 0.078125, -1.45996, -1.49121, -0.471924, 0.626953, -0.625, 0.323975, 0.950684, 2.21289, Vati
-0.986328, -0.0556946, -0.107788, 1.0127, 0.0112305, 0.0172577, 0.0246429, 0.0146484, -1.30371, -0.36377, -0.385986, 0.727051, -0.72168, 0.348877, 0.324951, 1.34473, Vati
-0.985352, -0.118286, -0.0789795, 1.04102, 0.0239258, 0.0668335, 0.0393677, 0.0380859, -1.47559, -1.19336, -0.341797, 0.682129, -0.669922, 0.48584, 0.643555, 1.67578, Vati
-0.987793, -0.0892334, 0.0204315, 1.05957, 0.03125, 0.0665283, 0.0855713, 0.0439453, -1.44434, -0.996582, -0.636719, 0.709961, -0.59082, 0.724609, 0.655762, 1.6709, Vati
-1.00391, -0.168335, -0.0664673, 1.06055, 0.0253906, 0.0562134, 0.0444946, 0.0439453, -1.55859, -1.14746, -0.560547, 0.741699, -0.736816, 0.120972, 0.369873, 1.76367, Vati
-0.990234, -0.0789795, -0.097229, 1.03613, 0.0161133, 0.0389709, 0.0392151, 0.0136719, -1.27051, -0.469971, -0.644531, 0.702637, -0.70166, 0.563965, 0.433838, 1.33203, Vati
-0.987305, -0.141602, -0.0207825, 1.05566, 0.0253906, 0.104126, 0.0568848, 0.0683594, -1.53418, -1.50879, -0.378906, 0.709961, -0.689941, 0.37085, 1.0498, 2.04688, Vati
-0.987793, -0.0874023, -0.0590515, 1.07617, 0.0390625, 0.108215, 0.115723, 0.09375, -1.53809, -1.39941, -0.802734, 0.672852, -0.645996, 0.992676, 1.05371, 1.97559, Vati
-1.00977, -0.12207, -0.0305328, 1.07422, 0.0234375, 0.0684814, 0.0778809, 0.0517578, -1.36523, -1.10547, -0.586914, 0.728027, -0.691895, 0.22998, 0.944824, 1.78613, Vati
-0.971191, -0.105896, -0.0467529, 1.01465, 0.027832, 0.0353699, 0.0523682, 0.0429688, -1.4668, -0.744629, -0.632813, 0.671387, -0.651855, 0.171997, 0.825684, 1.83984, Vati
-1.03027, -0.120605, -0.0749512, 1.09766, 0.0205078, 0.100525, 0.0586548, 0.0566406, -1.40234, -1.52441, -0.497803, 0.79834, -0.769531, 0.522949, 0.75, 2.01758, Vati
-0.96875, -0.111511, -0.0298004, 1.03223, 0.027832, 0.105042, 0.0569458, 0.0761719, -1.50781, -1.56055, -0.534668, 0.681152, -0.655762, 0.483887, 0.980957, 2.12109, Vati
-0.993164, -0.134033, -0.0923462, 1.06348, 0.0214844, 0.052063, 0.0727539, 0.0263672, -1.45996, -0.654785, -0.744629, 0.788574, -0.771973, 0.421875, 0.750977, 1.61523, Vati
-0.995117, -0.141846, -0.135132, 1.03809, 0.00488281, 0.026413, 0.0338745, 0.0195313, -1.20703, -0.606934, -0.824707, 0.868652, -0.811523, 0.0719604, 0.208984, 1.3877, Vati
-1.0127, -0.108337, -0.123169, 1.07129, 0.00878906, 0.0386047, 0.0540466, 0.0078125, -1.30469, -0.429932, -0.699707, 0.879883, -0.827637, 0.4729, 0.55957, 1.45605, Vati
-0.990234, -0.0770264, -0.069519, 1.03906, 0.00683594, 0.0429993, 0.0478516, 0.0126953, -1.25781, -0.760742, -0.728516, 0.820801, -0.800781, 0.299805, 0.562988, 1.37793, Vati
-0.96582, -0.0507813, -0.0498962, 1.02637, 0.0356445, 0.0821533, 0.0560608, 0.0576172, -1.65918, -1.10547, -0.467773, 0.664551, -0.657715, 0.497803, 0.612793, 1.72168, Vati
-1.00684, -0.113403, -0.0521851, 1.07617, 0.0322266, 0.100403, 0.059845, 0.0644531, -1.45313, -1.45996, -0.518555, 0.664551, -0.651855, 0.55957, 0.87793, 1.98242, Vati
-0.982422, -0.105103, -0.0501099, 1.0293, 0.0317383, 0.055481, 0.0601807, 0.0683594, -1.57715, -1.44238, -0.438965, 0.678223, -0.654785, 0.201904, 1.04297, 2.30078, Vati
-1.02832, -0.101196, -0.104797, 1.08203, 0.0166016, 0.0775146, 0.04422, 0.046875, -1.39453, -1.60352, -0.512695, 0.827637, -0.741699, 0.618652, 0.674805, 2.23047, Vati
-0.954102, -0.103638, -0.0478516, 1.01953, 0.0253906, 0.103943, 0.0481567, 0.0605469, -1.58008, -1.41016, -0.48291, 0.709961, -0.677734, 0.679688, 0.625977, 1.94336, Vati
-1.00879, -0.132324, -0.0254822, 1.10352, 0.0390625, 0.110535, 0.120056, 0.0898438, -1.55273, -1.41113, -0.772949, 0.643555, -0.625, 0.84082, 1.35156, 2.25, Vati
-1.01172, -0.106567, -0.0510864, 1.08398, 0.0273438, 0.113892, 0.0606384, 0.0634766, -1.42969, -1.41895, -0.541992, 0.713867, -0.630859, 0.637695, 0.619629, 1.92676, Vati
-0.980469, -0.112488, -0.0883179, 1.02344, 0.0214844, 0.030014, 0.0384521, 0.0244141, -1.3916, -0.567871, -0.527832, 0.688477, -0.678711, 0.637695, 0.619629, 1.44824, Vati
-1.00098, -0.14502, -0.0361633, 1.06152, 0.0283203, 0.0748291, 0.0628052, 0.0615234, -1.42871, -1.33594, -0.633789, 0.692871, -0.687988, 0.297852, 0.812988, 1.99805, Vati
-0.97998, -0.0941772, -0.0984497, 1.05176, 0.0141602, 0.0908813, 0.0604553, 0.0371094, -1.37305, -1.02832, -0.695801, 0.793945, -0.781738, 0.671875, 0.591797, 1.6084, Vati
-1.00977, -0.133789, -0.079895, 1.07617, 0.0234375, 0.0576172, 0.0697632, 0.0371094, -1.49805, -0.673828, -0.673828, 0.756836, -0.736816, 0.578613, 0.928711, 1.77441, Vati
-0.983887, -0.127075, -0.122986, 1.01953, 0.012207, 0.024353, 0.0241241, 0.0175781, -1.40137, -0.49585, -0.510742, 0.793457, -0.788574, 0.16394, 0.17688, 1.44043, Vati
