@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_ACC_V numeric
@attribute F5_VAR_on_ACC_X numeric
@attribute F6_VAR_on_ACC_Y numeric
@attribute F7_VAR_on_ACC_Z numeric
@attribute F8_VAR_on_ACC_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_ACC_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_ACC_V numeric
@attribute class {Jaz, Mami, Mirovanje, Sestra, Vati}

@data
-0.915527, -0.0762329, 0.0856934, 1.01855, 0.336426, 0.131592, 0.150879, 0.436523, -2.57422, -1.01367, -0.546875, 0.426025, -0.341797, 0.540527, 1.70215, 3.24609, Sestra
-1.04199, -0.0401306, 0.0610657, 1.24121, 0.101563, 0.415771, 0.102112, 0.169922, -1.85156, -1.13574, -0.487793, 0.646484, -0.496826, 1.77051, 0.912598, 2.38281, Sestra
-1.00391, -0.0320129, -0.177856, 1.28418, 0.328125, 0.333984, 0.32373, 0.374023, -2.39844, -0.928711, -1.01465, 0.39209, -0.194946, 1.49121, 1.32422, 2.88672, Sestra
-0.870605, -0.554199, 0.0438232, 1.1748, 0.303711, 0.269531, 0.141113, 0.401367, -2.72852, -1.69043, -0.970703, 0.413818, -0.37793, 0.2229, 0.594727, 3.01953, Sestra
-0.886719, -0.244141, 0.0628052, 1.19727, 0.632813, 0.396729, 0.16626, 0.609375, -2.87109, -1.46582, -0.512695, 0.362061, 0.126953, 0.681641, 1.06055, 2.93359, Sestra
-1.00488, -0.0846558, 0.0825195, 1.14844, 0.192383, 0.285645, 0.0444031, 0.227539, -2.0918, -1.24805, -0.359863, 0.424072, -0.294922, 0.84082, 0.599609, 2.27539, Sestra
-1.00977, -0.0860596, 0.0756836, 1.12012, 0.107422, 0.164795, 0.0952148, 0.144531, -1.90723, -1.0791, -0.386963, 0.537109, -0.434814, 0.565918, 0.945801, 2.36719, Sestra
-1.00684, -0.199219, 0.170044, 1.17773, 0.277344, 0.310791, 0.0834351, 0.364258, -2.23242, -0.842773, -0.497803, 0.380371, -0.280762, 1.58691, 0.990723, 2.78125, Sestra
-0.996582, -0.116699, 0.065918, 1.13867, 0.0849609, 0.181641, 0.139526, 0.121094, -1.89941, -0.973633, -0.504883, 0.5625, -0.530762, 0.650879, 1.00977, 2.16211, Sestra
-0.972656, -0.041687, 0.156006, 1.14551, 0.306641, 0.282715, 0.0824585, 0.333008, -2.20703, -0.938965, -0.437988, 0.472168, -0.190918, 1.33203, 0.87793, 2.63086, Sestra
-0.990234, -0.225098, 0.0294342, 1.16113, 0.0732422, 0.228149, 0.132324, 0.116211, -1.73242, -1.29492, -0.587891, 0.594727, -0.331787, 0.651855, 1.37109, 2.1543, Sestra
-1.00098, 0.00285149, 0.0831909, 1.09082, 0.258789, 0.117188, 0.124939, 0.323242, -2.4707, -0.599609, -0.505859, 0.282471, -0.269775, 1.22461, 0.85791, 2.7793, Sestra
-1.1123, -0.00484467, 0.0804443, 1.28711, 0.142578, 0.388428, 0.113159, 0.232422, -2.30078, -0.943848, -0.57666, 0.701172, -0.621582, 1.9541, 0.933594, 3.04492, Sestra
-0.842285, -0.185303, 0.139893, 1.08105, 0.210938, 0.216919, 0.185791, 0.210938, -1.87207, -0.812988, -0.714844, 0.333496, -0.251953, 0.772949, 1.15723, 2.20508, Sestra
-1.08594, -0.283691, 0.0488586, 1.25098, 0.125, 0.2052, 0.134399, 0.161133, -2.06445, -1.36621, -0.668945, 0.584961, -0.470947, 0.562988, 1.12305, 2.22656, Sestra
-0.933105, -0.0774536, -0.02771, 1.09473, 0.17334, 0.154175, 0.26123, 0.266602, -2.41406, -1.05273, -0.541992, 0.467773, -0.433838, 0.978516, 2.1543, 2.84961, Sestra
-1.02441, -0.190796, 0.0533142, 1.09766, 0.12207, 0.107788, 0.0408325, 0.15918, -2.04492, -1.01855, -0.365967, 0.397949, -0.389893, 0.278809, 0.57666, 2.05469, Sestra
-0.941895, -0.114807, 0.0700073, 1.0332, 0.270996, 0.067627, 0.121338, 0.299805, -2.23047, -0.670898, -0.47876, 0.170654, -0.0949707, 0.335938, 0.998535, 2.30078, Sestra
-1.02051, -0.0834961, 0.0830078, 1.06934, 0.177734, 0.0819702, 0.02565, 0.200195, -1.79297, -0.719727, -0.23999, 0.405762, -0.396973, 0.445801, 0.60498, 1.80371, Sestra
-1.05664, -0.071228, 0.100647, 1.21191, 0.176758, 0.103149, 0.250977, 0.194336, -2.09961, -0.618652, -0.759766, 0.484619, -0.349854, 0.551758, 1.70313, 2.77344, Sestra
-1.03418, -0.0997314, 0.12207, 1.11426, 0.249023, 0.11554, 0.071106, 0.291992, -2.32031, -0.671875, -0.296875, 0.419922, -0.398926, 0.766602, 0.922852, 2.45313, Sestra
-1.0332, -0.116638, 0.0374756, 1.19727, 0.0722656, 0.168823, 0.180664, 0.0693359, -1.51563, -0.82373, -0.645996, 0.677246, -0.531738, 0.889648, 1.13574, 1.89355, Sestra
-0.938477, -0.0575256, 0.136719, 1.04688, 0.301758, 0.189697, 0.083374, 0.381836, -2.54883, -0.98584, -0.49292, 0.452881, -0.335938, 1.27148, 1.13379, 2.85156, Sestra
-1.02637, -0.14856, -0.0160675, 1.11133, 0.15918, 0.111633, 0.0417786, 0.152344, -2.14648, -0.757813, -0.468994, 0.515625, -0.335938, 0.352783, 0.518555, 2.16211, Sestra
-1, -0.0048027, 0.171631, 1.15918, 0.291992, 0.200073, 0.172852, 0.349609, -2.14648, -0.769531, -0.997559, 0.437988, -0.34082, 1.21094, 1.20605, 2.43164, Sestra
-0.96875, -0.183594, 0.0246887, 1.07813, 0.0849609, 0.150269, 0.0783081, 0.125977, -1.65527, -0.899902, -0.368896, 0.315674, -0.302979, 0.758789, 1.05957, 2.00195, Sestra
-1.00293, 0.0123978, 0.147705, 1.14746, 0.327148, 0.145752, 0.221069, 0.40625, -2.42188, -0.57959, -0.575684, 0.407227, -0.231934, 1.22559, 1.44336, 2.76367, Sestra
-1.09961, -0.0469666, 0.00553894, 1.24707, 0.139648, 0.289307, 0.104858, 0.19043, -2.13281, -0.844727, -0.629883, 0.29126, -0.180908, 1.47754, 0.86084, 2.59766, Sestra
-0.883301, -0.108521, 0.0913086, 1.00977, 0.161133, 0.102173, 0.14209, 0.185547, -1.8877, -0.761719, -0.751953, 0.471191, -0.313965, 0.557617, 1.00879, 2.10938, Sestra
-1.06445, -0.143311, 0.12085, 1.19434, 0.151367, 0.18457, 0.0878296, 0.165039, -2.27734, -0.812988, -0.512695, 0.649902, -0.566895, 1.0752, 0.710938, 2.52344, Sestra
-0.991211, -0.14502, 0.0500793, 1.15039, 0.337891, 0.117432, 0.274658, 0.415039, -2.41016, -0.781738, -0.679688, 0.292969, -0.16394, 0.575684, 2.3125, 3.29492, Sestra
-1.02832, -0.257568, -0.0634766, 1.15039, 0.12793, 0.0840454, 0.124634, 0.141602, -1.98828, -1.10742, -0.827637, 0.439209, -0.376953, 0.189941, 0.538574, 2.01172, Sestra
-0.962402, 0.0257111, -0.112671, 1.1123, 0.265137, 0.166992, 0.0970459, 0.233398, -2.74414, -0.71875, -0.794922, 0.459229, -0.276855, 0.709961, 0.734863, 2.80859, Sestra
-0.984375, -0.102051, 0.106689, 1.05957, 0.277832, 0.0590515, 0.0605774, 0.269531, -2.49805, -0.73291, -0.388916, 0.450195, -0.397949, 0.546875, 0.669922, 2.54688, Sestra
-1.05762, -0.143921, 0.000817776, 1.19336, 0.181641, 0.177612, 0.0854492, 0.160156, -1.88281, -1.2002, -0.516602, 0.566895, -0.264893, 0.630859, 0.654785, 2.04883, Sestra
-1.0127, -0.0689697, 0.17981, 1.2168, 0.271484, 0.307129, 0.124939, 0.287109, -2.10547, -0.879883, -0.586914, 0.588379, -0.336914, 1.31934, 1.08398, 2.51758, Sestra
-0.987793, -0.174194, -0.0281372, 1.12012, 0.0976563, 0.137329, 0.106201, 0.09375, -1.50098, -0.720703, -0.580566, 0.489258, -0.422852, 0.505859, 0.677734, 1.6123, Sestra
-0.95459, 0.0261383, 0.132324, 1.12207, 0.220703, 0.292236, 0.120056, 0.304688, -1.9541, -0.838867, -0.557617, 0.382813, -0.330811, 1.55957, 1.01563, 2.50977, Sestra
-1.12305, -0.155518, 0.0326233, 1.25684, 0.0898438, 0.218872, 0.086853, 0.102539, -2.00781, -0.862793, -0.615723, 0.69043, -0.609863, 1.23926, 0.892578, 2.36133, Sestra
-0.903809, -0.0814209, 0.0673218, 0.980957, 0.227051, 0.061554, 0.0980225, 0.251465, -1.88867, -0.691895, -0.552734, 0.288086, -0.23291, 0.3479, 0.801758, 2.14258, Sestra
-1.07813, -0.196777, 0.0848389, 1.20215, 0.15332, 0.194458, 0.0720215, 0.18457, -2.38867, -0.904785, -0.473877, 0.545898, -0.4729, 1.12695, 0.799805, 2.64258, Sestra
-0.904785, -0.0570374, 0.0883179, 0.991211, 0.271973, 0.0584412, 0.157959, 0.336914, -2.37695, -0.73291, -0.37085, 0.282227, -0.218994, 0.361816, 1.51465, 2.77734, Sestra
-1.0625, -0.113037, 0.0795288, 1.20117, 0.112305, 0.260742, 0.0657349, 0.147461, -1.8457, -0.777832, -0.581543, 0.476074, -0.34082, 1.12695, 0.544922, 2.16602, Sestra
-0.95459, -0.0358582, -0.0558777, 1.15723, 0.512695, 0.130737, 0.196411, 0.416992, -2.80859, -0.711914, -0.821777, 0.450439, 0.223999, 0.745605, 1.11816, 2.87109, Sestra
-1.00293, -0.221191, 0.144287, 1.22168, 0.168945, 0.377197, 0.0412903, 0.171875, -2.0332, -1.04492, -0.224976, 0.746582, -0.407959, 1.33398, 0.671875, 2.39063, Sestra
-0.935547, -0.0393982, -0.0177917, 1.24121, 0.79248, 0.198486, 0.276611, 0.611328, -3.55469, -1.05859, -1.02148, 0.414063, 0.351807, 1.03223, 1.07422, 3.56445, Sestra
-0.949219, -0.157837, 0.153687, 1.11426, 0.145996, 0.199707, 0.078064, 0.131836, -1.96289, -0.818848, -0.664551, 0.44165, -0.180908, 0.867676, 0.801758, 2.28125, Sestra
-1.02051, -0.108765, -0.00542068, 1.25586, 0.519531, 0.217041, 0.131104, 0.339844, -2.72461, -0.714844, -0.777832, 0.241089, 0.230957, 1.02441, 0.828613, 2.78711, Sestra
-0.998535, -0.183716, 0.231201, 1.24121, 0.245117, 0.278809, 0.097168, 0.164063, -1.82129, -1.2041, -0.494873, 0.713379, -0.284912, 0.833984, 0.775879, 2.11523, Sestra
-0.987793, -0.151978, -0.0345459, 1.20898, 0.118164, 0.32373, 0.144043, 0.123047, -1.55273, -1.0459, -1.05078, 0.640137, -0.220947, 1.12109, 1.10059, 2.20898, Sestra
-1.00293, 0.0266724, 0.0785522, 1.11328, 0.214844, 0.12384, 0.156616, 0.267578, -2.03711, -0.767578, -0.925781, 0.448242, -0.339844, 0.959961, 1.14258, 2.19727, Sestra
-0.980469, -0.202271, 0.0195465, 1.10742, 0.0463867, 0.152588, 0.0733032, 0.0498047, -1.61621, -0.797852, -0.403809, 0.476807, -0.458984, 0.781738, 0.755859, 1.87793, Sestra
-1.00195, 0.001894, 0.0865479, 1.10156, 0.297852, 0.0883789, 0.163086, 0.34668, -2.25586, -0.538574, -0.59668, 0.399414, -0.317871, 0.706543, 1.45215, 2.61133, Sestra
-1.05469, -0.155884, 0.0415649, 1.13574, 0.0751953, 0.0991211, 0.0691528, 0.0917969, -1.94336, -0.617676, -0.405762, 0.580078, -0.483887, 0.671875, 0.673828, 2.06641, Sestra
-0.95166, -0.0398865, 0.132202, 1.05762, 0.22998, 0.0930176, 0.147339, 0.27832, -2.17578, -0.670898, -0.532715, 0.449951, -0.333984, 0.72998, 1.16016, 2.55664, Sestra
-1.0957, -0.0738525, 0.0651855, 1.22168, 0.0917969, 0.248901, 0.0700684, 0.125977, -2.0918, -0.824707, -0.431885, 0.661621, -0.641602, 1.28223, 0.793945, 2.48047, Sestra
-0.906738, -0.121216, 0.0968628, 1.03809, 0.166504, 0.0844116, 0.164063, 0.18457, -1.92188, -0.833984, -0.75293, 0.339111, -0.209961, 0.467773, 1.01367, 2.25586, Sestra
-1.05664, -0.199341, 0.0883789, 1.18066, 0.166992, 0.151489, 0.0896606, 0.179688, -2.42188, -0.734863, -0.60498, 0.459717, -0.407959, 0.825684, 0.688965, 2.56055, Sestra
-0.978027, 0.00498581, 0.0534363, 1.08691, 0.266113, 0.0706177, 0.204224, 0.320313, -2.20508, -0.510742, -0.413818, 0.444092, -0.306885, 0.609863, 1.75977, 2.82227, Sestra
-0.898926, -0.0917969, 0.0892944, 1.04199, 0.119141, 0.245972, 0.0323181, 0.135742, -1.60742, -0.686523, -0.344971, 0.42627, -0.390869, 1.13574, 0.476807, 1.82129, Sestra
-1.0459, -0.165771, -0.262939, 1.34961, 0.262695, 0.452881, 0.170898, 0.254883, -2.08008, -1.08789, -0.956543, 0.496094, -0.215942, 1.55469, 0.717773, 2.27539, Sestra
-0.983398, -0.203491, 0.158813, 1.07813, 0.115723, 0.105103, 0.0182648, 0.111328, -1.50977, -0.776855, -0.112976, 0.633301, -0.500977, 0.395996, 0.458984, 1.60352, Sestra
-1.01367, -0.0774536, 0.0778198, 1.19531, 0.181641, 0.305664, 0.135132, 0.233398, -2.13672, -1.52148, -0.432861, 0.489746, -0.336914, 0.764648, 1.09277, 2.63281, Sestra
-1.02246, -0.206055, 0.168579, 1.17578, 0.324219, 0.249023, 0.103821, 0.412109, -2.74805, -0.896973, -0.375, 0.395264, -0.289795, 1.54395, 1.16406, 3.18945, Sestra
-0.974609, -0.100647, 0.0171051, 1.09961, 0.0327148, 0.137817, 0.126587, 0.0478516, -1.375, -0.793945, -0.664551, 0.689453, -0.653809, 0.57373, 1.02344, 1.67773, Sestra
-1.06738, -0.065979, 0.200928, 1.20313, 0.310547, 0.174927, 0.139038, 0.361328, -2.51953, -0.677734, -0.487793, 0.4729, -0.392822, 1.12695, 1.00684, 2.79688, Sestra
-0.961426, -0.207031, -0.0155182, 1.08301, 0.0786133, 0.11145, 0.0859985, 0.0722656, -1.49512, -0.762695, -0.69873, 0.411377, -0.248901, 0.344971, 0.508789, 1.56641, Sestra
-1.02246, 0.00790405, 0.190308, 1.17383, 0.37207, 0.195557, 0.204224, 0.473633, -2.35742, -0.821777, -0.555664, 0.354736, -0.322998, 1.17285, 1.3623, 2.83594, Sestra
-0.984863, -0.226074, 0.026474, 1.09082, 0.0439453, 0.128052, 0.0635376, 0.0683594, -1.52148, -0.990723, -0.399902, 0.556641, -0.551758, 0.339844, 0.70752, 1.7832, Sestra
-0.992188, 0.0116806, 0.072998, 1.1084, 0.442383, 0.118408, 0.137817, 0.463867, -2.66406, -0.723633, -0.711914, 0.400391, -0.311768, 0.842773, 1.0166, 2.66797, Sestra
-1.03516, -0.266113, -0.0160522, 1.17969, 0.0488281, 0.173462, 0.0895996, 0.0644531, -1.75098, -1.32422, -0.760742, 0.650879, -0.603516, 0.571777, 0.591797, 1.81836, Sestra
-0.947266, -0.102844, 0.110107, 1.11035, 0.37793, 0.215454, 0.158569, 0.441406, -2.33008, -1.00586, -0.521973, 0.44751, -0.3479, 0.906738, 1.34668, 2.82813, Sestra
-1.09277, -0.205811, 0.0435181, 1.17773, 0.114258, 0.115234, 0.038208, 0.120117, -2.11133, -0.797852, -0.411865, 0.685547, -0.645996, 0.493896, 0.504883, 2.12109, Sestra
-0.984375, -0.0636597, 0.0559387, 1.10352, 0.334473, 0.0915527, 0.215942, 0.40332, -2.86133, -0.70752, -0.5, 0.359131, -0.200928, 0.525879, 2.03516, 2.98633, Sestra
-1.08594, -0.233276, 0.0491638, 1.17773, 0.148438, 0.0609436, 0.0949097, 0.155273, -2.2832, -0.925781, -0.520996, 0.644043, -0.574707, 0.0909424, 0.783691, 2.29883, Sestra
-0.907715, -0.0805054, 0.0598145, 1.01758, 0.134766, 0.0812988, 0.181763, 0.197266, -2.01563, -0.595703, -0.372803, 0.492432, -0.461914, 0.548828, 1.66016, 2.62695, Sestra
-1.11328, -0.0889282, 0.069397, 1.2041, 0.123047, 0.0892944, 0.112061, 0.125, -2.20508, -0.60791, -0.634766, 0.712402, -0.622559, 0.689941, 0.867676, 2.20703, Sestra
-0.925293, 0.0271454, 0.078186, 1.04102, 0.210449, 0.0635986, 0.216919, 0.270508, -2.28516, -0.388916, -0.506836, 0.351074, -0.322998, 0.696777, 1.72266, 2.86523, Sestra
-1.06641, -0.172119, 0.085022, 1.25195, 0.244141, 0.33252, 0.088501, 0.273438, -2.58789, -0.977539, -0.57959, 0.486084, -0.430908, 1.39844, 0.865723, 2.83203, Sestra
-0.913086, -0.00927734, 0.04422, 1.02246, 0.252441, 0.13208, 0.161621, 0.335938, -2.47852, -1.08203, -0.447998, 0.354492, -0.272949, 0.537598, 1.41797, 3.05078, Sestra
-0.999023, -0.202637, 0.11792, 1.11426, 0.22168, 0.151367, 0.0529785, 0.238281, -2.47266, -0.827637, -0.348877, 0.377197, -0.281982, 1.00195, 0.606934, 2.69531, Sestra
-1.04688, 0.0017271, 0.122803, 1.1875, 0.25, 0.0844727, 0.236084, 0.272461, -2.42969, -0.48877, -1.02441, 0.587891, -0.310791, 0.429932, 1.29492, 2.75391, Sestra
-1.0127, -0.209106, 0.175903, 1.13965, 0.238281, 0.161011, 0.0689697, 0.268555, -2.27539, -0.80957, -0.336914, 0.445557, -0.298828, 0.804688, 1.18359, 2.69141, Sestra
-1.02832, -0.0877686, 0.0457458, 1.15625, 0.119141, 0.174316, 0.134399, 0.15625, -1.94727, -0.935547, -0.658691, 0.281738, -0.220947, 0.523926, 1.14746, 2.38672, Sestra
-1.02734, -0.109375, 0.168335, 1.13672, 0.279297, 0.144897, 0.109009, 0.335938, -2.45898, -0.811523, -0.394775, 0.360107, -0.292969, 0.995605, 1.22852, 2.73633, Sestra
-0.984375, -0.146729, -0.0194855, 1.13379, 0.10791, 0.185181, 0.0908203, 0.0878906, -1.61328, -0.733887, -0.419922, 0.558594, -0.0909424, 0.808594, 1.14941, 1.83105, Sestra
-1.04883, 0.0830078, 0.149292, 1.1709, 0.34375, 0.145508, 0.175171, 0.423828, -2.58398, -0.560547, -0.583984, 0.340088, -0.25, 1.27246, 0.98877, 2.9668, Sestra
-1.04102, -0.0276947, 0.0667725, 1.19043, 0.0927734, 0.25708, 0.108948, 0.129883, -1.67188, -0.774902, -0.554688, 0.455078, -0.430908, 1.29785, 0.987793, 1.94336, Sestra
-0.84668, -0.231201, 0.220703, 1.04395, 0.185547, 0.101563, 0.155029, 0.169922, -1.68945, -1.25293, -0.546875, 0.376465, -0.164917, 0.50293, 1.18066, 1.7627, Sestra
-0.856934, -0.17395, 0.206055, 1.01855, 0.153809, 0.131226, 0.0456238, 0.101563, -1.67773, -0.84668, -0.217896, 0.292969, -0.0489807, 0.417969, 0.714844, 1.84082, Sestra
-0.939453, -0.0684814, 0.236084, 1.06445, 0.15625, 0.0878906, 0.106628, 0.160156, -2.06641, -0.72998, -0.517578, 0.479492, -0.418945, 0.518555, 0.990723, 2.17188, Sestra
-0.994141, -0.262451, 0.251221, 1.18457, 0.605469, 0.175537, 0.103638, 0.602539, -3.97852, -1.17969, -0.632813, 0.0948486, -0.0739746, 0.85498, 0.80957, 4.07031, Sestra
-0.848145, -0.174561, 0.261719, 0.959473, 0.179688, 0.0914307, 0.0251465, 0.193848, -1.72852, -0.796875, -0.0949707, 0.35498, -0.303955, 0.336914, 0.537598, 1.8457, Sestra
-1.12402, -0.243286, 0.144775, 1.29785, 0.34668, 0.250244, 0.158691, 0.413086, -3.04492, -1.56543, -0.395996, 0.480469, -0.333984, 0.572754, 1.83105, 3.07031, Sestra
-0.966309, -0.127197, 0.0596619, 1.05566, 0.0683594, 0.0877075, 0.0900269, 0.0859375, -1.66406, -0.87793, -0.561523, 0.583008, -0.523926, 0.335938, 0.984863, 1.70996, Sestra
-0.91748, -0.113281, 0.127686, 0.983398, 0.0654297, 0.0384827, 0.0482178, 0.0551758, -1.8584, -0.435791, -0.315918, 0.635254, -0.556641, 0.35498, 0.538574, 1.86816, Sestra
-0.966309, -0.102966, 0.234497, 1.17676, 0.411133, 0.2771, 0.10199, 0.404297, -2.91602, -1.25098, -0.560547, 0.303467, -0.18689, 0.611816, 0.940918, 2.98242, Sestra
-0.893555, -0.176758, 0.229248, 1.03613, 0.175781, 0.133667, 0.0529175, 0.172852, -2.06445, -0.868652, -0.205933, 0.325928, -0.206909, 0.4729, 0.72998, 2.21875, Sestra
-0.970703, -0.250244, 0.287842, 1.19531, 0.146484, 0.179077, 0.134521, 0.119141, -1.7041, -1.02441, -0.423828, 0.61377, -0.265869, 0.386963, 0.977539, 1.8252, Sestra
-0.808105, -0.216797, 0.302246, 1.12109, 0.565918, 0.267578, 0.127441, 0.49707, -3.21875, -1.07031, -0.501953, 0.260742, 0.0329895, 0.611816, 1.16016, 3.29102, Sestra
-1.11719, -0.308105, 0.192017, 1.2666, 0.495117, 0.111267, 0.126099, 0.510742, -3.05664, -1.10742, -0.558594, 0.38916, -0.328857, 0.425781, 1.07227, 3.22461, Sestra
-0.904297, -0.179077, 0.131958, 1.03906, 0.09375, 0.0519104, 0.126465, 0.0585938, -1.51855, -0.709961, -0.563965, 0.553711, -0.296875, 0.259766, 1.03711, 1.6875, Sestra
-0.956055, 0.0243378, 0.0560303, 1.07031, 0.121094, 0.221558, 0.0720825, 0.188477, -1.72168, -0.920898, -0.578613, 0.507324, -0.477783, 1.30664, 0.69873, 2.03711, Sestra
-1.02832, -0.0101776, -0.156616, 1.2793, 0.233398, 0.187378, 0.355225, 0.224609, -2.09961, -1.20605, -1.2334, 0.432373, -0.267822, 0.70752, 1.11719, 2.25195, Sestra
-0.967285, -0.24646, 0.191528, 1.20605, 0.150391, 0.401611, 0.104553, 0.238281, -2.09766, -1.63379, -0.18396, 0.397949, -0.312988, 1.09863, 1.80957, 2.66992, Sestra
-1.02051, -0.064209, -0.0115967, 1.21875, 0.282227, 0.25415, 0.238525, 0.333984, -2.36328, -1.12891, -0.514648, 0.311279, -0.155884, 0.955566, 1.61133, 2.85547, Sestra
-0.958496, -0.177734, 0.17749, 1.19922, 0.179688, 0.440674, 0.0510254, 0.217773, -2.0332, -1.08203, -0.241943, 0.627441, -0.189941, 1.76172, 0.725586, 2.68945, Sestra
-1.08398, -0.0717773, -0.00168991, 1.26367, 0.124023, 0.212524, 0.256348, 0.176758, -2.15625, -0.804688, -0.694824, 0.749023, -0.435791, 0.875977, 1.68457, 2.73828, Sestra
-0.957031, -0.132202, 0.18811, 1.06641, 0.332031, 0.167236, 0.0953369, 0.424805, -2.61523, -1.12305, -0.317871, 0.373047, -0.323975, 1.00098, 1.18164, 2.80078, Sestra
-0.992676, -0.0733643, -0.00623322, 1.09961, 0.155273, 0.121094, 0.120239, 0.179688, -2.1875, -0.72998, -0.819824, 0.240967, -0.188965, 0.61084, 1.16895, 2.27344, Sestra
-0.958984, -0.0860596, 0.177856, 1.09277, 0.263184, 0.162231, 0.119141, 0.3125, -2.40039, -0.639648, -0.431885, 0.487305, -0.393799, 1.10059, 0.930664, 2.64258, Sestra
-1.05664, -0.0337524, -0.0840454, 1.25684, 0.347656, 0.217773, 0.14978, 0.258789, -2.28711, -0.731934, -0.931641, 0.356201, 0.0969849, 0.975586, 0.755859, 2.52539, Sestra
-1.00098, -0.0294189, 0.0844116, 1.22363, 0.322266, 0.309082, 0.0913086, 0.238281, -2.67773, -1.03809, -0.522949, 0.396484, 0.238892, 0.815918, 0.812988, 2.73633, Sestra
-1.02051, -0.12793, -0.0271301, 1.26367, 0.663086, 0.240967, 0.123718, 0.487305, -3.98633, -0.828613, -0.901855, 0.21582, 0.390869, 1.4375, 0.837891, 4.00391, Sestra
-0.898438, -0.0241852, 0.103088, 1.13574, 0.521973, 0.262939, 0.125732, 0.439453, -2.95703, -0.724609, -0.683594, 0.418457, 0.295898, 1.51367, 0.84668, 3.03906, Sestra
-1.07324, -0.119629, 0.00690079, 1.26074, 0.28125, 0.200684, 0.124146, 0.183594, -2.56836, -0.789551, -0.824707, 0.484131, 0.318848, 0.966797, 0.61084, 2.62109, Sestra
-0.875, -0.148193, 0.0519104, 1.1416, 0.419922, 0.299805, 0.173218, 0.378906, -2.43945, -1.13574, -0.791992, 0.155273, 0.131958, 1.13477, 1.0459, 2.47461, Sestra
-1.08691, -0.259521, 0.110718, 1.20508, 0.117188, 0.125732, 0.0772705, 0.132813, -2.28516, -0.921875, -0.469971, 0.643555, -0.5, 0.661621, 0.894531, 2.39844, Sestra
-0.943359, -0.0386658, -0.0272827, 1.10547, 0.337402, 0.0890503, 0.209351, 0.305664, -2.36914, -0.558594, -0.767578, 0.172363, -0.0419922, 0.426758, 1.44434, 2.40625, Sestra
-1.00488, -0.21875, 0.106262, 1.11914, 0.148438, 0.122437, 0.0689697, 0.154297, -2.1543, -0.778809, -0.647949, 0.470947, -0.341797, 0.727539, 0.708984, 2.26172, Sestra
-0.964355, -4.22597e-05, -0.0738525, 1.12109, 0.294434, 0.162231, 0.183716, 0.318359, -2.41406, -0.654785, -0.62793, 0.226685, -0.160889, 0.764648, 1.51758, 2.86328, Sestra
-0.935547, -0.281982, 0.177368, 1.16699, 0.255371, 0.294678, 0.0596619, 0.233398, -2.4668, -0.844727, -0.327881, 0.584473, -0.190918, 1.37109, 0.775879, 2.89258, Sestra
-1.02441, -0.154541, 0.0154495, 1.29688, 0.293945, 0.300293, 0.273682, 0.258789, -2.40234, -1.19141, -1.01563, 0.663574, -0.16394, 0.782715, 1.42285, 2.76563, Sestra
-1.00293, -0.156616, 0.208008, 1.1748, 0.272461, 0.283203, 0.0899048, 0.339844, -2.36133, -0.959961, -0.442871, 0.505859, -0.297852, 1.40039, 0.998535, 2.75781, Sestra
-1.00781, -0.144165, 0.0178528, 1.16699, 0.09375, 0.233643, 0.132202, 0.133789, -1.45508, -1.12695, -0.675781, 0.292725, -0.24292, 0.930664, 1.10254, 2.00195, Sestra
-1.05371, -0.0274353, 0.133789, 1.17773, 0.333008, 0.200684, 0.1521, 0.427734, -2.58008, -0.864746, -0.481934, 0.333252, -0.301758, 1.13965, 1.24414, 2.8457, Sestra
-0.980957, -0.23877, -0.00213242, 1.12891, 0.22998, 0.126831, 0.107788, 0.210938, -1.97168, -0.816895, -0.802734, 0.115967, 0.0649414, 0.424805, 0.657715, 2.0293, Sestra
-1.02344, 0.0102615, 0.137817, 1.13281, 0.280273, 0.12854, 0.133057, 0.323242, -2.2793, -0.556641, -0.680664, 0.341797, -0.282959, 1.00098, 1.05957, 2.52734, Sestra
-1.01855, -0.159424, 0.00186348, 1.12793, 0.0429688, 0.152466, 0.083374, 0.0683594, -1.37891, -0.900879, -0.48999, 0.664063, -0.611816, 0.468994, 0.93457, 1.7207, Sestra
-1.00293, 0.0242767, 0.112488, 1.12109, 0.405273, 0.107788, 0.190063, 0.464844, -2.69336, -0.603516, -0.496826, 0.304688, -0.209961, 1.00977, 1.4834, 2.73047, Sestra
-1.02246, -0.0278931, -0.00231361, 1.14355, 0.143555, 0.238037, 0.0692139, 0.1875, -2.08008, -0.803711, -0.520996, 0.616211, -0.415771, 1.27051, 0.973633, 2.42188, Sestra
-0.904297, -0.159058, -0.104919, 1.14844, 0.469238, 0.175049, 0.172363, 0.357422, -2.76758, -0.739746, -0.977539, 0.628418, 0.273926, 0.978516, 0.86084, 2.92383, Sestra
