#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
707916963,-0.428,-0.932,-0.189,
707955487,-0.379,-1.283,-0.111,
707994012,-0.357,-0.967,-0.233,
708032537,-0.364,-0.902,-0.205,
708071061,-0.333,-0.961,0.086,
708109586,-0.279,-0.689,0.044,
708148110,-0.348,-1.148,-0.272,
708186635,-0.409,-0.909,0.117,
708225159,-0.55,-0.77,0.768,
708263684,-0.448,-0.856,0.474,
708302208,-0.513,-0.578,0.754,
708340733,-0.276,-0.35,0.857,
708379258,-0.519,-0.44,0.571,
708417782,-0.23,-0.394,0.691,
708456306,-0.19,-0.463,0.804,
708494831,-0.011,-0.139,0.937,
708533356,0.125,-0.121,0.82,
708571880,0.265,0.381,0.791,
708610405,0.414,0.569,0.823,
708648930,0.33,0.508,1.356,
708687454,0.792,0.15,0.945,
708725979,0.357,-0.158,1.137,
708764503,0.212,-0.181,1.26,
708803027,0.114,0.016,1.049,
708841552,0.144,-0.045,0.766,
708880077,-0.268,0.376,0.87,
708918602,-0.134,0.172,0.723,
708957126,-0.255,0.109,0.786,
708995650,-0.205,0.184,0.703,
709034175,-0.432,0.206,1.116,
709072700,-0.164,0.127,1.006,
709111224,-0.166,0.085,1.223,
709149749,-0.076,0.106,1.226,
709188273,0.109,0.127,1.039,
709226798,0.161,0.083,1.068,
709265323,0.272,0.09,0.955,
709303847,0.475,0.073,0.748,
709342372,0.497,0.088,0.753,
709380896,0.461,0.083,0.794,
709419420,0.59,0.027,0.791,
709457945,0.484,-0.128,1.028,
709496470,0.195,-0.035,1.17,
709534994,0.09,0.099,1.02,
709573519,-0.019,0.073,1.01,
709612044,-0.158,0.124,1.021,
709650568,-0.173,0.169,0.902,
709689092,-0.231,0.144,0.911,
709727617,-0.359,0.207,0.851,
709766141,-0.509,0.186,0.953,
709804666,-0.487,0.25,0.921,
709843191,-0.437,0.279,0.927,
709881715,-0.437,0.301,1.015,
709920240,-0.316,0.252,1.021,
709958764,-0.143,0.169,0.999,
709997289,0.043,0.132,0.938,
710035814,0.097,0.042,0.967,
710074338,0.088,0.057,0.948,
710112863,0.104,0.096,0.862,
710151387,0.14,0.127,0.875,
710189912,0.189,0.122,0.93,
710228436,0.227,0.107,1.035,
710266961,0.328,0.033,1.061,
710305485,0.334,-0.072,1.125,
710344010,0.257,-0.041,1.086,
710382534,0.2,0.019,0.96,
710421059,0.064,0.075,0.938,
710459584,0.021,0.121,0.868,
710498109,0.052,0.169,0.729,
710536633,-0.122,0.186,0.851,
710575157,-0.147,0.118,0.99,
710613682,-0.162,0.124,1.008,
710652207,-0.23,0.13,1.02,
710690731,-0.361,0.149,1.079,
710729256,-0.478,0.205,1.061,
710767780,-0.462,0.23,0.975,
710806305,-0.394,0.257,0.9,
710844829,-0.344,0.253,0.875,
710883354,-0.292,0.253,0.827,
710921879,-0.267,0.271,0.812,
710960403,-0.261,0.296,0.883,
710998928,-0.186,0.286,0.919,
711037453,-0.058,0.213,0.96,
711075977,0.003,0.135,0.993,
711114502,0.011,0.162,1.035,
711153026,0.088,0.126,1.059,
711191551,0.156,0.067,1.076,
711230075,0.199,0.009,1.059,
711268599,0.237,0.006,1.018,
711307125,0.218,0.006,0.964,
711345649,0.068,0.121,0.941,
711384174,0.002,0.189,0.906,
711422698,-0.021,0.184,0.873,
711461222,-0.095,0.226,0.902,
711499747,-0.122,0.219,0.912,
711538272,-0.198,0.198,0.988,
711576797,-0.216,0.165,1.032,
711615321,-0.246,0.194,0.979,
711653845,-0.305,0.183,0.959,
711692370,-0.407,0.209,0.954,
711730895,-0.486,0.246,0.948,
711769419,-0.456,0.289,0.88,
711807944,-0.393,0.36,0.897,
711846468,-0.306,0.297,0.976,
711884993,-0.199,0.163,0.981,
711923518,-0.108,0.166,0.912,
711962042,-0.101,0.2,0.915,
712000567,-0.002,0.196,0.946,
712039091,0.056,0.115,0.976,
712077616,0.156,0.084,0.955,
712116140,0.188,0.082,0.977,
712154666,0.198,0.101,0.98,
712193190,0.153,0.147,1.019,
712231714,0.131,0.133,1.008,
712270239,0.074,0.107,1.017,
712308764,0.104,0.068,0.954,
712347288,0.076,0.083,0.895,
712385813,-0.02,0.161,0.884,
712424337,-0.074,0.153,0.868,
712462862,-0.224,0.139,0.976,
712501386,-0.283,0.213,0.941,
712539911,-0.352,0.249,0.95,
712578436,-0.466,0.266,1.021,
712616961,-0.496,0.291,1.017,
712655485,-0.477,0.248,1.009,
712694009,-0.464,0.244,0.989,
712732534,-0.429,0.291,0.965,
712771059,-0.34,0.254,0.943,
712809584,-0.239,0.178,0.887,
712848108,-0.136,0.233,0.865,
712886633,-0.005,0.192,0.856,
712925157,0.03,0.177,0.901,
712963682,0.071,0.179,0.894,
713002207,0.082,0.202,0.901,
713040731,0.069,0.184,0.949,
713079255,0.082,0.154,1.027,
713117780,0.135,0.121,1.022,
713156305,0.124,0.059,1.074,
713194829,0.113,0.106,1.055,
