#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
432432870,0.027,-0.007,-1.019,
432471393,0.027,-0.006,-1.018,
432509918,0.027,-0.006,-1.018,
432548441,0.028,-0.006,-1.019,
432586965,0.027,-0.006,-1.018,
432625489,0.027,-0.006,-1.019,
432664012,0.027,-0.006,-1.019,
432702536,0.027,-0.006,-1.018,
432741060,0.027,-0.007,-1.019,
432779584,0.027,-0.006,-1.018,
432818107,0.027,-0.006,-1.018,
432856631,0.027,-0.006,-1.018,
432895155,0.027,-0.007,-1.018,
432933678,0.027,-0.006,-1.019,
432972202,0.027,-0.006,-1.018,
433010726,0.027,-0.007,-1.019,
433049249,0.027,-0.006,-1.019,
433087773,0.027,-0.007,-1.018,
433126297,0.027,-0.006,-1.019,
433164820,0.027,-0.006,-1.018,
433203344,0.027,-0.006,-1.019,
433241868,0.027,-0.006,-1.019,
433280391,0.028,-0.007,-1.019,
433318915,0.027,-0.006,-1.019,
433357439,0.027,-0.006,-1.018,
433395963,0.027,-0.006,-1.018,
433434487,0.027,-0.006,-1.019,
433473010,0.027,-0.006,-1.019,
433511534,0.027,-0.007,-1.019,
433550057,0.027,-0.007,-1.019,
433588581,0.027,-0.007,-1.018,
433627105,0.027,-0.006,-1.019,
433665629,0.027,-0.007,-1.018,
433704153,0.026,-0.006,-1.019,
433742676,0.027,-0.006,-1.019,
433781200,0.027,-0.006,-1.019,
433819724,0.027,-0.006,-1.019,
433858247,0.027,-0.006,-1.019,
433896771,0.027,-0.007,-1.019,
433935295,0.027,-0.006,-1.019,
433973818,0.027,-0.006,-1.019,
434012342,0.027,-0.006,-1.019,
434050866,0.026,-0.006,-1.019,
434089389,0.027,-0.007,-1.019,
434127913,0.027,-0.006,-1.018,
434166437,0.027,-0.006,-1.019,
434204961,0.026,-0.006,-1.018,
434243485,0.026,-0.007,-1.019,
434282008,0.028,-0.006,-1.019,
434320532,0.027,-0.006,-1.019,
434359055,0.027,-0.006,-1.018,
434397579,0.027,-0.006,-1.019,
434436103,0.027,-0.006,-1.019,
434474627,0.027,-0.006,-1.018,
434513150,0.027,-0.006,-1.019,
434551674,0.027,-0.007,-1.019,
434590198,0.027,-0.007,-1.019,
434628722,0.027,-0.006,-1.019,
434667245,0.027,-0.006,-1.019,
434705769,0.027,-0.006,-1.019,
434744293,0.027,-0.006,-1.019,
434782816,0.027,-0.007,-1.018,
434821340,0.027,-0.007,-1.019,
434859864,0.027,-0.007,-1.018,
434898388,0.027,-0.006,-1.018,
434936911,0.027,-0.007,-1.019,
434975435,0.027,-0.006,-1.019,
435013959,0.027,-0.006,-1.019,
435052482,0.027,-0.006,-1.019,
435091006,0.027,-0.007,-1.019,
435129530,0.027,-0.006,-1.019,
435168053,0.027,-0.006,-1.018,
435206578,0.027,-0.006,-1.019,
435245101,0.027,-0.006,-1.018,
435283625,0.027,-0.006,-1.019,
435322148,0.027,-0.006,-1.019,
435360672,0.027,-0.006,-1.019,
435399196,0.027,-0.006,-1.019,
435437720,0.026,-0.006,-1.019,
435476243,0.027,-0.006,-1.019,
435514767,0.027,-0.006,-1.019,
435553291,0.027,-0.006,-1.019,
435591815,0.026,-0.006,-1.019,
435630338,0.027,-0.006,-1.018,
435668862,0.027,-0.006,-1.019,
435707386,0.027,-0.006,-1.019,
435745909,0.027,-0.006,-1.019,
435784433,0.027,-0.006,-1.019,
435822957,0.027,-0.006,-1.019,
435861480,0.027,-0.006,-1.019,
435900004,0.028,-0.006,-1.018,
435938528,0.027,-0.006,-1.019,
435977052,0.027,-0.006,-1.019,
436015575,0.027,-0.006,-1.019,
436054099,0.027,-0.006,-1.019,
436092623,0.027,-0.006,-1.019,
436131147,0.027,-0.006,-1.019,
436169670,0.027,-0.006,-1.019,
436208194,0.027,-0.006,-1.019,
436246718,0.027,-0.006,-1.019,
436285241,0.027,-0.006,-1.019,
436323765,0.027,-0.006,-1.019,
436362289,0.027,-0.007,-1.019,
436400812,0.027,-0.006,-1.018,
436439336,0.027,-0.007,-1.018,
436477860,0.027,-0.006,-1.018,
436516384,0.027,-0.006,-1.019,
436554907,0.027,-0.007,-1.019,
436593431,0.027,-0.006,-1.019,
436631955,0.026,-0.006,-1.018,
436670479,0.027,-0.006,-1.019,
436709002,0.027,-0.006,-1.019,
436747526,0.027,-0.006,-1.019,
436786050,0.027,-0.006,-1.018,
436824573,0.027,-0.006,-1.019,
436863097,0.027,-0.006,-1.019,
436901620,0.027,-0.006,-1.019,
436940145,0.027,-0.006,-1.019,
436978668,0.027,-0.006,-1.019,
437017192,0.027,-0.006,-1.019,
437055716,0.027,-0.006,-1.019,
437094240,0.027,-0.006,-1.019,
437132763,0.027,-0.006,-1.019,
437171287,0.027,-0.007,-1.019,
437209810,0.027,-0.006,-1.018,
437248334,0.028,-0.006,-1.019,
437286858,0.027,-0.006,-1.019,
437325382,0.027,-0.006,-1.018,
437363905,0.027,-0.006,-1.018,
437402429,0.027,-0.006,-1.019,
437440953,0.027,-0.006,-1.019,
437479477,0.027,-0.006,-1.018,
437518000,0.027,-0.007,-1.019,
437556524,0.027,-0.006,-1.019,
437595047,0.027,-0.006,-1.019,
437633572,0.027,-0.006,-1.019,
437672095,0.027,-0.006,-1.019,
437710619,0.027,-0.006,-1.018,
437749142,0.027,-0.006,-1.019,
437787666,0.027,-0.007,-1.019,
437826190,0.027,-0.006,-1.019,
437864714,0.027,-0.006,-1.019,
437903237,0.027,-0.006,-1.019,
437941761,0.027,-0.006,-1.018,
437980285,0.027,-0.006,-1.019,
438018809,0.027,-0.007,-1.019,
438057332,0.027,-0.006,-1.018,
438095856,0.027,-0.006,-1.019,
438134380,0.027,-0.006,-1.018,
438172904,0.027,-0.006,-1.019,
438211427,0.027,-0.006,-1.019,
438249951,0.027,-0.006,-1.019,
438288475,0.027,-0.007,-1.019,
438326998,0.027,-0.006,-1.018,
438365522,0.027,-0.006,-1.019,
438404045,0.027,-0.006,-1.018,
438442569,0.027,-0.006,-1.019,
438481093,0.027,-0.007,-1.019,
438519617,0.027,-0.006,-1.019,
438558140,0.027,-0.006,-1.019,
438596665,0.027,-0.006,-1.019,
438635188,0.027,-0.006,-1.018,
438673711,0.027,-0.006,-1.018,
438712235,0.027,-0.006,-1.018,
438750759,0.027,-0.006,-1.019,
438789283,0.026,-0.006,-1.018,
438827807,0.027,-0.006,-1.018,
438866330,0.027,-0.006,-1.019,
438904854,0.027,-0.006,-1.019,
438943378,0.028,-0.006,-1.019,
438981902,0.027,-0.006,-1.018,
439020425,0.027,-0.006,-1.019,
439058948,0.027,-0.006,-1.019,
439097472,0.027,-0.006,-1.019,
439135996,0.027,-0.007,-1.019,
439174520,0.027,-0.007,-1.019,
439213043,0.027,-0.006,-1.019,
439251568,0.027,-0.006,-1.019,
439290091,0.027,-0.006,-1.018,
439328615,0.027,-0.006,-1.019,
439367138,0.027,-0.006,-1.019,
439405662,0.027,-0.006,-1.019,
